Puzzle ID,Initial State,Heuristic,Solved,Depth,Expanded Nodes,Max Fringe Size,Execution Time
988,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Misplaced Tiles (h1),True,2,3,4,0.0
988,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Manhattan Distance (h2),True,2,3,4,0.0
988,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Euclidean Distance (h3),True,2,3,4,0.0
988,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Out of Row and Column (h4),True,2,3,4,0.0
989,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 11, 13, 14, 15, 12]",Misplaced Tiles (h1),True,4,5,10,0.0
989,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 11, 13, 14, 15, 12]",Manhattan Distance (h2),True,4,5,10,0.0
989,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 11, 13, 14, 15, 12]",Euclidean Distance (h3),True,4,5,10,0.0009949207305908203
989,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 11, 13, 14, 15, 12]",Out of Row and Column (h4),True,4,5,10,0.0
990,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Misplaced Tiles (h1),True,2,3,4,0.0
990,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Manhattan Distance (h2),True,2,3,4,0.0
990,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Euclidean Distance (h3),True,2,3,4,0.0010061264038085938
990,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Out of Row and Column (h4),True,2,3,4,0.0
991,"[1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
991,"[1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
991,"[1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
991,"[1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
992,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15]",Misplaced Tiles (h1),True,4,5,9,0.0
992,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15]",Manhattan Distance (h2),True,4,5,9,0.0
992,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15]",Euclidean Distance (h3),True,4,5,9,0.0
992,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15]",Out of Row and Column (h4),True,4,5,9,0.0
993,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
993,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
993,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
993,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
994,"[2, 6, 3, 4, 5, 1, 7, 8, 0, 9, 11, 12, 13, 10, 14, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
994,"[2, 6, 3, 4, 5, 1, 7, 8, 0, 9, 11, 12, 13, 10, 14, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
994,"[2, 6, 3, 4, 5, 1, 7, 8, 0, 9, 11, 12, 13, 10, 14, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
994,"[2, 6, 3, 4, 5, 1, 7, 8, 0, 9, 11, 12, 13, 10, 14, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
995,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
995,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
995,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
995,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
996,"[1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
996,"[1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
996,"[1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
996,"[1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
997,"[1, 2, 4, 7, 5, 6, 3, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Misplaced Tiles (h1),True,6,9,15,0.0
997,"[1, 2, 4, 7, 5, 6, 3, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Manhattan Distance (h2),True,6,7,12,0.0
997,"[1, 2, 4, 7, 5, 6, 3, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Euclidean Distance (h3),True,6,9,15,0.001004934310913086
997,"[1, 2, 4, 7, 5, 6, 3, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Out of Row and Column (h4),True,6,7,12,0.0
998,"[1, 2, 3, 4, 5, 0, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",Misplaced Tiles (h1),True,4,5,10,0.0009953975677490234
998,"[1, 2, 3, 4, 5, 0, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",Manhattan Distance (h2),True,4,5,10,0.0
998,"[1, 2, 3, 4, 5, 0, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",Euclidean Distance (h3),True,4,5,10,0.0
998,"[1, 2, 3, 4, 5, 0, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",Out of Row and Column (h4),True,4,5,10,0.0
999,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
999,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
999,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
999,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1000,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 11, 13, 0, 15, 12]",Misplaced Tiles (h1),True,4,5,10,0.0
1000,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 11, 13, 0, 15, 12]",Manhattan Distance (h2),True,4,5,10,0.0
1000,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 11, 13, 0, 15, 12]",Euclidean Distance (h3),True,4,5,10,0.0
1000,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 11, 13, 0, 15, 12]",Out of Row and Column (h4),True,4,5,10,0.0
1001,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 0, 12, 9, 13, 14, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1001,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 0, 12, 9, 13, 14, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1001,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 0, 12, 9, 13, 14, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1001,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 0, 12, 9, 13, 14, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1002,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15]",Misplaced Tiles (h1),True,4,5,9,0.0
1002,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15]",Manhattan Distance (h2),True,4,5,9,0.0
1002,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15]",Euclidean Distance (h3),True,4,5,9,0.0010023117065429688
1002,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15]",Out of Row and Column (h4),True,4,5,9,0.0
1003,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 11, 13, 15, 12, 0]",Misplaced Tiles (h1),True,6,8,15,0.00099945068359375
1003,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 11, 13, 15, 12, 0]",Manhattan Distance (h2),True,6,7,13,0.0
1003,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 11, 13, 15, 12, 0]",Euclidean Distance (h3),True,6,7,13,0.0
1003,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 11, 13, 15, 12, 0]",Out of Row and Column (h4),True,6,7,13,0.0
1004,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1004,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1004,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1004,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1005,"[1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 7, 12, 13, 14, 11, 15]",Misplaced Tiles (h1),True,4,5,11,0.0
1005,"[1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 7, 12, 13, 14, 11, 15]",Manhattan Distance (h2),True,4,5,11,0.0
1005,"[1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 7, 12, 13, 14, 11, 15]",Euclidean Distance (h3),True,4,5,11,0.0
1005,"[1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 7, 12, 13, 14, 11, 15]",Out of Row and Column (h4),True,4,5,11,0.0
1006,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 11, 13, 0, 14, 12]",Misplaced Tiles (h1),True,4,5,9,0.0010268688201904297
1006,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 11, 13, 0, 14, 12]",Manhattan Distance (h2),True,4,5,9,0.0
1006,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 11, 13, 0, 14, 12]",Euclidean Distance (h3),True,4,5,9,0.0
1006,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 11, 13, 0, 14, 12]",Out of Row and Column (h4),True,4,5,9,0.0
1007,"[1, 2, 0, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1007,"[1, 2, 0, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1007,"[1, 2, 0, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1007,"[1, 2, 0, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1008,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 11, 13, 14, 15, 12]",Misplaced Tiles (h1),True,4,5,11,0.0
1008,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 11, 13, 14, 15, 12]",Manhattan Distance (h2),True,4,5,11,0.0
1008,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 11, 13, 14, 15, 12]",Euclidean Distance (h3),True,4,5,11,0.0009984970092773438
1008,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 11, 13, 14, 15, 12]",Out of Row and Column (h4),True,4,5,11,0.0
1009,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 11, 13, 14, 15, 12]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1009,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 11, 13, 14, 15, 12]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1009,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 11, 13, 14, 15, 12]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1009,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 11, 13, 14, 15, 12]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1010,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 12, 13, 0, 11, 15]",Misplaced Tiles (h1),True,4,5,10,0.0010006427764892578
1010,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 12, 13, 0, 11, 15]",Manhattan Distance (h2),True,4,5,10,0.0
1010,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 12, 13, 0, 11, 15]",Euclidean Distance (h3),True,4,5,10,0.0009984970092773438
1010,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 12, 13, 0, 11, 15]",Out of Row and Column (h4),True,4,5,10,0.0
1011,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 11, 12, 8, 13, 10, 14, 15]",Misplaced Tiles (h1),True,6,7,14,0.0
1011,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 11, 12, 8, 13, 10, 14, 15]",Manhattan Distance (h2),True,6,7,14,0.0010004043579101562
1011,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 11, 12, 8, 13, 10, 14, 15]",Euclidean Distance (h3),True,6,7,14,0.0
1011,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 11, 12, 8, 13, 10, 14, 15]",Out of Row and Column (h4),True,6,7,14,0.0
1012,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 12, 13, 10, 14, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1012,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 12, 13, 10, 14, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1012,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 12, 13, 10, 14, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1012,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 12, 13, 10, 14, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1013,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 11, 12, 13, 10, 14, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1013,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 11, 12, 13, 10, 14, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1013,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 11, 12, 13, 10, 14, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1013,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 11, 12, 13, 10, 14, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1014,"[1, 2, 8, 3, 5, 6, 4, 0, 9, 10, 7, 12, 13, 14, 11, 15]",Misplaced Tiles (h1),True,8,14,26,0.0
1014,"[1, 2, 8, 3, 5, 6, 4, 0, 9, 10, 7, 12, 13, 14, 11, 15]",Manhattan Distance (h2),True,8,9,18,0.001255035400390625
1014,"[1, 2, 8, 3, 5, 6, 4, 0, 9, 10, 7, 12, 13, 14, 11, 15]",Euclidean Distance (h3),True,8,12,24,0.0
1014,"[1, 2, 8, 3, 5, 6, 4, 0, 9, 10, 7, 12, 13, 14, 11, 15]",Out of Row and Column (h4),True,8,9,18,0.0010204315185546875
1015,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1015,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1015,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1015,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1016,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1016,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1016,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1016,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1017,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Misplaced Tiles (h1),True,2,3,4,0.0
1017,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Manhattan Distance (h2),True,2,3,4,0.0
1017,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Euclidean Distance (h3),True,2,3,4,0.0
1017,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Out of Row and Column (h4),True,2,3,4,0.0
1018,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",Misplaced Tiles (h1),False,0,1,0,0.0
1018,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",Manhattan Distance (h2),False,0,1,0,0.0
1018,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",Euclidean Distance (h3),False,0,1,0,0.0
1018,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",Out of Row and Column (h4),False,0,1,0,0.0
1019,"[1, 2, 7, 3, 5, 6, 4, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Misplaced Tiles (h1),True,6,10,16,0.0009922981262207031
1019,"[1, 2, 7, 3, 5, 6, 4, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Manhattan Distance (h2),True,6,9,15,0.0
1019,"[1, 2, 7, 3, 5, 6, 4, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Euclidean Distance (h3),True,6,9,15,0.0
1019,"[1, 2, 7, 3, 5, 6, 4, 0, 9, 10, 11, 8, 13, 14, 15, 12]",Out of Row and Column (h4),True,6,9,15,0.0
1020,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",Misplaced Tiles (h1),False,0,1,0,0.0
1020,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",Manhattan Distance (h2),False,0,1,0,0.0
1020,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",Euclidean Distance (h3),False,0,1,0,0.0
1020,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",Out of Row and Column (h4),False,0,1,0,0.0
1021,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Misplaced Tiles (h1),True,2,3,4,0.0
1021,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Manhattan Distance (h2),True,2,3,4,0.0
1021,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Euclidean Distance (h3),True,2,3,4,0.0
1021,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",Out of Row and Column (h4),True,2,3,4,0.0
1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1023,"[1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 12, 8, 13, 14, 11, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1023,"[1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 12, 8, 13, 14, 11, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1023,"[1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 12, 8, 13, 14, 11, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1023,"[1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 12, 8, 13, 14, 11, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1024,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1024,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1024,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1024,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1025,"[5, 1, 3, 4, 9, 2, 6, 8, 0, 10, 7, 12, 13, 14, 11, 15]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1025,"[5, 1, 3, 4, 9, 2, 6, 8, 0, 10, 7, 12, 13, 14, 11, 15]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1025,"[5, 1, 3, 4, 9, 2, 6, 8, 0, 10, 7, 12, 13, 14, 11, 15]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1025,"[5, 1, 3, 4, 9, 2, 6, 8, 0, 10, 7, 12, 13, 14, 11, 15]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1026,"[1, 2, 3, 4, 9, 5, 6, 8, 0, 10, 7, 11, 13, 14, 15, 12]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1026,"[1, 2, 3, 4, 9, 5, 6, 8, 0, 10, 7, 11, 13, 14, 15, 12]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1026,"[1, 2, 3, 4, 9, 5, 6, 8, 0, 10, 7, 11, 13, 14, 15, 12]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1026,"[1, 2, 3, 4, 9, 5, 6, 8, 0, 10, 7, 11, 13, 14, 15, 12]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1027,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 13, 14, 11, 0]",Misplaced Tiles (h1),True,4,5,8,0.0
1027,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 13, 14, 11, 0]",Manhattan Distance (h2),True,4,5,8,0.0
1027,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 13, 14, 11, 0]",Euclidean Distance (h3),True,4,5,8,0.0
1027,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 13, 14, 11, 0]",Out of Row and Column (h4),True,4,5,8,0.0
1028,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 11, 13, 14, 15, 12]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1028,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 11, 13, 14, 15, 12]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
1028,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 11, 13, 14, 15, 12]",Euclidean Distance (h3),False,Unsolvable,N/A,N/A,N/A
1028,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 11, 13, 14, 15, 12]",Out of Row and Column (h4),False,Unsolvable,N/A,N/A,N/A
1029,"[1, 6, 2, 4, 5, 0, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",Misplaced Tiles (h1),True,6,7,14,0.0
1029,"[1, 6, 2, 4, 5, 0, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",Manhattan Distance (h2),True,6,7,14,0.0
1029,"[1, 6, 2, 4, 5, 0, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",Euclidean Distance (h3),True,6,7,14,0.0
1029,"[1, 6, 2, 4, 5, 0, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",Out of Row and Column (h4),True,6,7,14,0.0
1030,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 15, 13, 14, 12, 11]",Misplaced Tiles (h1),False,Unsolvable,N/A,N/A,N/A
1030,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 15, 13, 14, 12, 11]",Manhattan Distance (h2),False,Unsolvable,N/A,N/A,N/A
